,Date,Time,Latitude,Longitude,Depth,Region,Type,Automatic/Manual,Magnitude,Network
256,12-11-25,13:36:58.0,11.34,-86.94,13,NEAR COAST OF NICARAGUA,origin,M,4.0,INET*
257,12-11-25,13:35:23.5,40.917,-123.972,22,NORTHERN CALIFORNIA,origin,M,3.2,NC*
258,12-11-25,13:34:46.0,39.264,28.951,13,WESTERN TURKEY,origin,M,2.1,AFAD
259,12-11-25,13:34:04.0,39.231,28.939,12,WESTERN TURKEY,origin,A,1.4,INFO*
260,12-11-25,13:34:03.9,39.246,28.97,11,WESTERN TURKEY,origin,M,1.3,KOERI
261,12-11-25,13:28:30.0,45.21,14.56,13,CROATIA,origin,A,1.5,ARSO*
262,12-11-25,13:28:10.0,-24.09,-67.1,206,"SALTA, ARGENTINA",origin,M,3.6,CSN*
263,12-11-25,13:28:10.0,-24.04,-66.96,192,"SALTA, ARGENTINA",origin,A,3.5,NSNA
264,12-11-25,13:24:26.0,-2.88,130.27,4,"CERAM SEA, INDONESIA",origin,M,3.0,BMKG*
265,12-11-25,13:19:42.0,39.222,28.32,9,WESTERN TURKEY,origin,M,1.1,AFAD*
266,12-11-25,13:15:54.3,43.26,18.27,10,BOSNIA AND HERZEGOVINA,origin,A,4.0,BUD
267,12-11-25,13:15:54.0,42.68,18.13,2,CROATIA,origin,M,3.4,THE
268,12-11-25,13:15:52.8,43.172,18.11,10,BOSNIA AND HERZEGOVINA,origin,M,3.6,NIEP
269,12-11-25,13:15:52.0,42.99,18.08,15,BOSNIA AND HERZEGOVINA,origin,A,3.0,ARSO
270,12-11-25,13:15:51.8,42.994,18.199,8,BOSNIA AND HERZEGOVINA,origin,A,3.6,CSLC
271,12-11-25,13:15:51.2,42.982,18.171,5,BOSNIA AND HERZEGOVINA,origin,A,3.2,SORS
272,12-11-25,13:15:51.1,43.091,18.087,2,BOSNIA AND HERZEGOVINA,origin,M,3.5,BEO
273,12-11-25,13:15:50.9,42.998,18.081,9,BOSNIA AND HERZEGOVINA,origin,M,3.6,INFO*
274,12-11-25,13:15:50.7,42.928,17.995,10,BOSNIA AND HERZEGOVINA,origin,A,3.7,GFZ
275,12-11-25,13:15:48.2,43.01,17.967,11,BOSNIA AND HERZEGOVINA,origin,M,3.5,MSO
276,12-11-25,13:15:48.1,43.107,18.354,19,BOSNIA AND HERZEGOVINA,origin,M,3.7,INGV
277,12-11-25,13:15:48.0,42.933,17.782,15,BOSNIA AND HERZEGOVINA,origin,A,3.8,IGEO
278,12-11-25,13:11:47.6,38.773,38.003,7,EASTERN TURKEY,origin,A,1.8,INFO*
279,12-11-25,13:11:47.2,38.729,37.961,3,CENTRAL TURKEY,origin,M,1.8,KOERI
280,12-11-25,13:11:47.0,38.773,38.003,7,EASTERN TURKEY,origin,M,1.7,AFAD
281,12-11-25,13:11:26.2,39.199,29.027,13,WESTERN TURKEY,origin,A,1.4,INFO*
282,12-11-25,13:11:26.1,39.213,29.023,11,WESTERN TURKEY,origin,M,1.4,KOERI
283,12-11-25,13:11:26.0,39.198,28.971,11,WESTERN TURKEY,origin,M,1.4,AFAD
284,12-11-25,13:07:59.2,37.218,-5.265,0,SPAIN,origin,M,2.1,IGN*
285,12-11-25,13:04:17.8,38.906,28.171,9,WESTERN TURKEY,origin,M,1.3,KOERI
286,12-11-25,13:04:13.0,39.2,28.254,11,WESTERN TURKEY,origin,M,1.3,AFAD
287,12-11-25,13:04:12.9,39.169,28.234,11,WESTERN TURKEY,origin,A,1.3,INFO*
288,12-11-25,13:03:12.0,39.167,28.255,7,WESTERN TURKEY,origin,M,1.4,AFAD
289,12-11-25,13:03:11.8,39.167,28.255,7,WESTERN TURKEY,origin,A,1.4,INFO*
290,12-11-25,13:03:11.4,39.159,28.27,15,WESTERN TURKEY,origin,M,1.5,KOERI
291,12-11-25,12:50:35.7,39.17,28.28,11,WESTERN TURKEY,origin,M,1.6,KOERI
292,12-11-25,12:50:35.2,39.208,28.306,9,WESTERN TURKEY,origin,A,1.6,INFO*
293,12-11-25,12:50:35.0,39.208,28.306,9,WESTERN TURKEY,origin,M,1.5,AFAD
294,12-11-25,12:49:21.0,39.252,28.117,6,WESTERN TURKEY,origin,M,1.1,AFAD*
295,12-11-25,12:44:00.7,58.539,-156.438,197,ALASKA PENINSULA,origin,M,2.6,NEIC*
296,12-11-25,12:44:00.6,58.551,-156.429,212,ALASKA PENINSULA,origin,A,3.4,AK
297,12-11-25,12:39:36.4,39.29,27.96,4,WESTERN TURKEY,origin,M,2.6,THE
298,12-11-25,12:39:34.0,39.235,28.182,7,WESTERN TURKEY,origin,A,2.8,INFO*
299,12-11-25,12:39:33.8,39.226,28.157,15,WESTERN TURKEY,origin,M,2.9,KOERI
300,12-11-25,12:39:33.0,39.235,28.182,7,WESTERN TURKEY,origin,M,2.8,AFAD
301,12-11-25,12:26:24.0,43.522,2.137,0,FRANCE,origin,M,2.4,ReNaSS*
302,12-11-25,12:26:23.2,17.725,-62.208,61,ANTIGUA AND BARBUDA REGION,origin,M,3.3,OVSG
303,12-11-25,12:25:22.0,-7.46,105.95,23,"JAVA, INDONESIA",origin,M,3.1,BMKG*
304,12-11-25,12:24:08.2,38.075,37.302,7,CENTRAL TURKEY,origin,A,1.6,INFO*
305,12-11-25,12:24:08.2,38.032,37.305,5,CENTRAL TURKEY,origin,M,1.7,KOERI
306,12-11-25,12:24:08.0,38.075,37.302,7,CENTRAL TURKEY,origin,M,1.6,AFAD
307,12-11-25,12:24:00.3,-32.269,-176.847,33,SOUTH OF KERMADEC ISLANDS,origin,M,4.8,GNS
308,12-11-25,12:16:55.0,-4.85,103.7,125,"SOUTHERN SUMATRA, INDONESIA",origin,M,2.9,BMKG*
309,12-11-25,12:15:10.7,39.18,28.284,14,WESTERN TURKEY,origin,M,2.0,KOERI
310,12-11-25,12:15:10.5,39.186,28.291,10,WESTERN TURKEY,origin,A,1.9,INFO*
311,12-11-25,12:15:10.0,39.186,28.291,10,WESTERN TURKEY,origin,M,1.9,AFAD
312,12-11-25,12:14:07.3,39.147,28.216,2,WESTERN TURKEY,origin,M,1.2,KOERI
313,12-11-25,12:12:02.2,39.187,28.29,15,WESTERN TURKEY,origin,M,1.3,KOERI
314,12-11-25,12:04:30.8,48.064,6.422,5,FRANCE,origin,A,2.4,ReNaSS
315,12-11-25,12:04:30.0,48.064,6.422,5,FRANCE,origin,A,2.4,INFO*
316,12-11-25,12:04:27.7,48.183,6.295,0,FRANCE,origin,A,2.5,ETHZ
317,12-11-25,12:03:51.4,39.222,28.158,7,WESTERN TURKEY,origin,A,1.6,INFO*
318,12-11-25,12:03:51.3,39.209,28.086,7,WESTERN TURKEY,origin,M,1.6,KOERI
319,12-11-25,12:03:51.0,39.222,28.158,7,WESTERN TURKEY,origin,M,1.6,AFAD
320,12-11-25,11:59:32.2,33.17,87.624,33,WESTERN XIZANG,origin,A,4.6,NORSAR
321,12-11-25,11:59:25.7,33.33,88.64,10,WESTERN XIZANG,origin,M,5.1,BUD
322,12-11-25,11:59:25.0,33.06,88.58,40,WESTERN XIZANG,origin,M,5.0,NDI
323,12-11-25,11:59:24.4,32.982,88.824,10,WESTERN XIZANG,origin,A,4.7,MET
324,12-11-25,11:59:24.3,33.051,88.842,10,WESTERN XIZANG,origin,A,5.2,SC4
325,12-11-25,11:59:24.2,33.06,88.67,10,WESTERN XIZANG,origin,A,5.1,BEO
326,12-11-25,11:59:23.8,32.908,88.747,10,WESTERN XIZANG,origin,M,5.0,NIEP
327,12-11-25,11:59:23.0,33.03,88.7,10,WESTERN XIZANG,origin,M,5.2,GSRAS
328,12-11-25,11:59:22.9,32.911,88.788,10,WESTERN XIZANG,origin,A,5.0,GFZ
329,12-11-25,11:59:22.9,32.941,88.711,13,WESTERN XIZANG,mt,M,5.0,GFZ
330,12-11-25,11:59:22.6,32.946,88.738,10,WESTERN XIZANG,origin,M,5.1,INFO*
331,12-11-25,11:59:22.0,32.968,88.727,10,WESTERN XIZANG,origin,M,5.1,NEIC
332,12-11-25,11:59:21.9,32.873,88.873,10,WESTERN XIZANG,origin,M,4.9,USP
333,12-11-25,11:59:21.9,32.837,88.801,10,WESTERN XIZANG,origin,M,5.2,RSSC
334,12-11-25,11:59:21.6,32.9,88.71,10,WESTERN XIZANG,origin,M,5.0,MCSM
335,12-11-25,11:57:57.0,18.311,-81.68,0,CAYMAN ISLANDS REGION,origin,A,4.2,SSNC
336,12-11-25,11:52:52.9,58.091,-154.829,84,ALASKA PENINSULA,origin,A,2.0,AK
337,12-11-25,11:49:34.9,38.266,27.422,16,WESTERN TURKEY,origin,M,1.3,KOERI
338,12-11-25,11:49:34.6,38.299,27.449,13,WESTERN TURKEY,origin,A,1.4,INFO*
339,12-11-25,11:49:34.0,38.299,27.449,13,WESTERN TURKEY,origin,M,1.4,AFAD
340,12-11-25,11:45:09.2,37.337,30.329,83,WESTERN TURKEY,origin,M,2.9,KOERI
341,12-11-25,11:45:09.0,37.307,30.339,93,WESTERN TURKEY,origin,A,2.8,INFO*
342,12-11-25,11:45:08.0,37.307,30.339,93,WESTERN TURKEY,origin,M,2.8,AFAD
343,12-11-25,11:44:28.9,42.692,-7.711,0,SPAIN,origin,M,2.3,IGN*
344,12-11-25,11:42:35.0,-22.22,-68.7,121,"ANTOFAGASTA, CHILE",origin,M,2.7,CSN*
345,12-11-25,11:42:33.3,42.696,-7.687,0,SPAIN,origin,M,1.7,IGN*
346,12-11-25,11:41:29.0,42.689,-7.685,0,SPAIN,origin,M,1.6,IGN*
347,12-11-25,11:41:18.4,39.398,21.451,15,GREECE,origin,A,3.0,IGEO
348,12-11-25,11:39:49.0,39.192,28.304,7,WESTERN TURKEY,origin,M,1.1,AFAD*
349,12-11-25,11:38:24.9,44.682,4.643,5,FRANCE,origin,A,2.5,ReNaSS
350,12-11-25,11:38:24.8,44.71,4.64,10,FRANCE,origin,A,2.2,LDG
351,12-11-25,11:38:24.6,44.71,4.64,10,FRANCE,origin,A,2.4,INFO*
352,12-11-25,11:37:53.0,42.494,27.474,7,BULGARIA,origin,M,2.0,AFAD*
353,12-11-25,11:35:05.0,39.17,28.325,7,WESTERN TURKEY,origin,A,1.9,INFO*
354,12-11-25,11:35:05.0,39.17,28.325,7,WESTERN TURKEY,origin,M,1.8,AFAD
355,12-11-25,11:35:04.8,39.145,28.324,12,WESTERN TURKEY,origin,M,1.9,KOERI
356,12-11-25,11:32:33.3,39.184,28.283,8,WESTERN TURKEY,origin,M,1.3,KOERI
357,12-11-25,11:32:33.2,39.19,28.29,12,WESTERN TURKEY,origin,A,1.2,INFO*
358,12-11-25,11:32:33.0,39.203,28.292,10,WESTERN TURKEY,origin,M,1.2,AFAD
359,12-11-25,11:24:39.0,39.112,28.334,20,WESTERN TURKEY,origin,M,1.2,KOERI
360,12-11-25,11:19:52.0,-8.87,110.16,19,"JAVA, INDONESIA",origin,M,2.5,BMKG*
361,12-11-25,11:13:41.1,40.171,31.77,7,WESTERN TURKEY,origin,A,2.0,INFO*
362,12-11-25,11:13:40.8,40.199,31.799,5,WESTERN TURKEY,origin,M,2.1,KOERI
363,12-11-25,11:13:40.0,40.171,31.77,7,WESTERN TURKEY,origin,M,1.9,AFAD
364,12-11-25,11:10:38.0,-6.81,112.55,5,"JAVA, INDONESIA",origin,M,2.6,BMKG*
365,12-11-25,11:08:56.6,44.169,1.834,5,FRANCE,origin,A,2.8,ReNaSS*
366,12-11-25,11:06:39.0,-8.07,117.91,229,"SUMBAWA REGION, INDONESIA",origin,M,2.7,BMKG*
367,12-11-25,11:05:28.0,36.727,38.361,11,TURKEY-SYRIA BORDER REGION,origin,M,2.2,AFAD*
368,12-11-25,11:01:13.0,-61.19,-36.19,10,SCOTIA SEA,origin,M,5.0,GSRAS
369,12-11-25,11:01:12.9,-61.147,-35.625,10,SCOTIA SEA,origin,A,5.0,GFZ
370,12-11-25,11:01:12.9,-61.16,-36.36,10,SCOTIA SEA,origin,M,4.9,NEIC
371,12-11-25,11:01:12.8,-61.222,-36.056,10,SCOTIA SEA,origin,M,4.9,INFO*
372,12-11-25,11:01:12.2,-61.274,-36.21,10,SCOTIA SEA,origin,M,5.0,USP
373,12-11-25,11:00:06.0,16.109,-95.308,5,"OAXACA, MEXICO",origin,A,3.7,UNM*
374,12-11-25,10:59:20.2,39.183,-0.061,15,SPAIN,origin,M,2.3,IGN*
375,12-11-25,10:57:06.0,18.057,-103.752,16,"OFFSHORE MICHOACAN, MEXICO",origin,A,4.0,UNM*
376,12-11-25,10:55:16.7,48.645,0.165,0,FRANCE,origin,M,2.0,ReNaSS*
377,12-11-25,10:55:09.0,-8.35,109.03,18,"JAVA, INDONESIA",origin,M,2.5,BMKG*
378,12-11-25,10:52:51.0,38.437,38.145,3,EASTERN TURKEY,origin,A,1.6,INFO*
379,12-11-25,10:52:51.0,38.425,38.131,5,EASTERN TURKEY,origin,M,1.7,KOERI
380,12-11-25,10:52:50.0,38.477,38.058,7,EASTERN TURKEY,origin,M,1.5,AFAD
381,12-11-25,10:51:40.9,39.095,28.178,12,WESTERN TURKEY,origin,M,1.8,KOERI
382,12-11-25,10:51:39.9,39.154,28.208,6,WESTERN TURKEY,origin,A,1.8,INFO*
383,12-11-25,10:51:39.0,39.154,28.208,6,WESTERN TURKEY,origin,M,1.8,AFAD
384,12-11-25,10:51:05.0,-9.1,117.43,79,"SUMBAWA REGION, INDONESIA",origin,M,2.6,BMKG*
385,12-11-25,10:48:48.0,16.944,-100.007,20,"GUERRERO, MEXICO",origin,A,3.3,UNM*
386,12-11-25,10:46:51.5,46.144,3.472,5,FRANCE,origin,A,2.4,ReNaSS*
387,12-11-25,10:42:20.5,-39.774,175.318,156,NORTH ISLAND OF NEW ZEALAND,origin,A,3.1,GNS
388,12-11-25,10:39:35.0,41.249,29.318,16,WESTERN TURKEY,origin,M,1.1,KOERI
389,12-11-25,10:37:52.3,-20.126,-173.594,10,TONGA,origin,A,5.2,SC4
390,12-11-25,10:37:51.4,-19.986,-174.28,10,TONGA,origin,A,5.1,GFZ
391,12-11-25,10:37:50.5,-20.075,-174.225,10,TONGA,origin,M,4.9,INFO*
392,12-11-25,10:37:50.0,-20.13,-173.9,10,TONGA,origin,M,5.1,GSRAS
393,12-11-25,10:37:48.1,-20.092,-173.862,10,TONGA,origin,M,4.9,NEIC
394,12-11-25,10:36:51.9,36.929,-8.564,20,WEST OF GIBRALTAR,origin,M,1.7,IGN
395,12-11-25,10:36:27.0,39.439,29.272,7,WESTERN TURKEY,origin,M,1.2,AFAD
396,12-11-25,10:35:31.9,39.229,28.948,14,WESTERN TURKEY,origin,A,1.4,INFO*
397,12-11-25,10:35:31.7,39.243,28.93,6,WESTERN TURKEY,origin,M,1.4,KOERI
398,12-11-25,10:32:50.6,39.136,28.315,18,WESTERN TURKEY,origin,M,1.4,KOERI
399,12-11-25,10:32:49.8,39.214,28.294,7,WESTERN TURKEY,origin,A,1.4,INFO*
400,12-11-25,10:32:49.0,39.214,28.294,7,WESTERN TURKEY,origin,M,1.3,AFAD
401,12-11-25,10:32:50.6,39.136,28.315,18,WESTERN TURKEY,origin,M,1.4,KOERI
402,12-11-25,10:32:49.8,39.214,28.294,7,WESTERN TURKEY,origin,A,1.4,INFO*
403,12-11-25,10:32:49.0,39.214,28.294,7,WESTERN TURKEY,origin,M,1.3,AFAD
404,12-11-25,10:29:03.9,60.443,-139.576,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.8,AK
405,12-11-25,10:29:03.0,60.413,-139.571,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,M,3.7,NEIC*
406,12-11-25,10:29:03.0,60.447,-139.589,5,"SOUTHERN YUKON TERRITORY, CANADA",origin,A,4.2,CN
407,12-11-25,10:21:20.7,45.337,0.523,0,FRANCE,origin,A,2.3,ReNaSS*
408,12-11-25,10:16:53.2,45.649,4.313,5,FRANCE,origin,A,2.4,ReNaSS*
409,12-11-25,10:14:03.0,-28.34,-71.17,32,"OFFSHORE ATACAMA, CHILE",origin,M,2.7,CSN*
410,12-11-25,10:12:30.0,41.9,142.8,60,"HOKKAIDO, JAPAN REGION",origin,A,3.9,JMA*
411,12-11-25,10:10:53.0,41.169,32.854,7,CENTRAL TURKEY,origin,M,1.2,AFAD*
412,12-11-25,10:09:42.0,-3.32,135.76,10,"PAPUA, INDONESIA",origin,M,2.7,BMKG*
413,12-11-25,10:08:51.0,39.231,27.991,7,WESTERN TURKEY,origin,M,1.3,AFAD*
414,12-11-25,10:08:43.0,20.055,-105.32,17,"JALISCO, MEXICO",origin,A,3.4,UNM*
415,12-11-25,10:08:08.0,31.636,-104.477,7,WESTERN TEXAS,origin,M,2.1,TX*
416,12-11-25,10:07:50.2,40.836,14.084,3,SOUTHERN ITALY,origin,M,2.0,INGV*
417,12-11-25,10:06:26.0,39.21,28.317,12,WESTERN TURKEY,origin,M,1.2,AFAD*
418,12-11-25,10:06:25.2,39.173,28.438,3,WESTERN TURKEY,origin,M,1.1,KOERI
419,12-11-25,10:06:14.1,19.233,-155.37,32,"ISLAND OF HAWAII, HAWAII",origin,A,2.0,HV*
420,12-11-25,10:03:07.0,15.975,-97.584,28,"OAXACA, MEXICO",origin,A,3.3,UNM*
421,12-11-25,10:02:38.0,41.02,45.24,10,AZERBAIJAN,origin,A,2.0,NSSP*
422,12-11-25,10:00:55.2,39.185,28.311,15,WESTERN TURKEY,origin,M,1.9,KOERI
423,12-11-25,10:00:55.1,39.206,28.319,9,WESTERN TURKEY,origin,A,1.9,INFO*
424,12-11-25,10:00:55.0,39.206,28.319,9,WESTERN TURKEY,origin,M,1.8,AFAD
425,12-11-25,09:59:05.6,55.132,-158.799,4,ALASKA PENINSULA,origin,A,3.6,AK*
426,12-11-25,09:58:44.0,-2.88,130.22,5,"CERAM SEA, INDONESIA",origin,M,3.1,BMKG*
427,12-11-25,09:57:55.0,9.04,126.91,53,"MINDANAO, PHILIPPINES",origin,A,3.1,PIVS*
428,12-11-25,09:57:32.4,48.209,8.812,7,FRANCE-GERMANY BORDER REGION,origin,A,2.5,INFO*
429,12-11-25,09:57:32.3,48.213,8.794,12,FRANCE-GERMANY BORDER REGION,origin,A,2.4,ETHZ
430,12-11-25,09:57:32.1,48.206,8.865,0,FRANCE-GERMANY BORDER REGION,origin,M,2.5,ReNaSS
431,12-11-25,09:56:33.0,36.281,36.721,7,TURKEY-SYRIA BORDER REGION,origin,M,1.4,AFAD
432,12-11-25,09:52:30.0,39.151,28.191,7,WESTERN TURKEY,origin,M,0.9,AFAD*
433,12-11-25,09:50:13.9,46.256,8.144,5,NORTHERN ITALY,origin,M,1.1,ETHZ*
434,12-11-25,09:45:55.0,-1.98,139.45,13,"NEAR N COAST OF PAPUA, INDONESIA",origin,M,3.9,BMKG*
435,12-11-25,09:42:39.0,39.549,29.909,7,WESTERN TURKEY,origin,M,1.0,AFAD*
436,12-11-25,09:42:01.2,48.382,-2.378,5,FRANCE,origin,A,2.7,ReNaSS*
437,12-11-25,09:40:26.0,14.032,-94.14,15,"OFF COAST OF CHIAPAS, MEXICO",origin,A,4.1,UNM*
438,12-11-25,09:39:44.0,39.157,28.237,7,WESTERN TURKEY,origin,M,1.2,AFAD
439,12-11-25,09:39:43.7,39.112,28.135,14,WESTERN TURKEY,origin,M,1.4,KOERI
440,12-11-25,09:39:43.6,39.157,28.237,7,WESTERN TURKEY,origin,A,1.3,INFO*
441,12-11-25,09:37:35.0,39.559,29.888,7,WESTERN TURKEY,origin,M,1.1,AFAD
442,12-11-25,09:36:40.4,39.175,28.324,11,WESTERN TURKEY,origin,A,1.4,INFO*
443,12-11-25,09:36:40.2,39.175,28.308,10,WESTERN TURKEY,origin,M,1.6,KOERI
444,12-11-25,09:35:22.0,39.195,28.304,11,WESTERN TURKEY,origin,M,1.1,AFAD*
445,12-11-25,09:31:28.0,16.934,-100.111,13,"OFFSHORE GUERRERO, MEXICO",origin,A,3.3,UNM*
446,12-11-25,09:31:05.0,39.089,31.134,7,WESTERN TURKEY,origin,M,1.2,AFAD*
447,12-11-25,09:25:57.6,59.306,-153.219,89,SOUTHERN ALASKA,origin,A,2.3,AK
448,12-11-25,09:24:45.9,18.237,-67.114,24,PUERTO RICO,origin,M,2.1,PR*
449,12-11-25,09:22:50.0,16.901,-100.455,27,"OFFSHORE GUERRERO, MEXICO",origin,A,3.3,UNM*
450,12-11-25,09:20:56.4,47.231,7.135,18,SWITZERLAND,origin,M,1.3,ETHZ*
451,12-11-25,09:17:18.0,-3.25,130.58,14,"SERAM, INDONESIA",origin,M,2.8,BMKG*
452,12-11-25,09:17:15.0,39.193,28.168,7,WESTERN TURKEY,origin,M,1.0,AFAD*
453,12-11-25,09:15:31.2,36.304,33.76,13,CENTRAL TURKEY,origin,M,1.6,KOERI
454,12-11-25,09:13:09.8,65.983,-144.975,5,NORTHERN ALASKA,origin,A,2.0,AK
455,12-11-25,09:12:49.5,39.151,28.273,11,WESTERN TURKEY,origin,M,1.3,KOERI
456,12-11-25,09:12:48.3,39.195,28.313,10,WESTERN TURKEY,origin,A,1.4,INFO*
457,12-11-25,09:12:47.0,39.195,28.313,10,WESTERN TURKEY,origin,M,1.5,AFAD
458,12-11-25,09:10:12.0,-3.65,129.88,0,"SERAM, INDONESIA",origin,M,3.1,BMKG*
459,12-11-25,09:09:03.0,39.173,28.327,7,WESTERN TURKEY,origin,M,1.3,AFAD*
460,12-11-25,09:08:31.0,19.181,-155.493,32,"ISLAND OF HAWAII, HAWAII",origin,A,2.3,HV*
461,12-11-25,09:08:07.4,45.895,7.014,6,NORTHERN ITALY,origin,M,0.6,ETHZ*
462,12-11-25,08:56:41.0,8.85,126.8,3,"MINDANAO, PHILIPPINES",origin,A,4.1,PIVS*
463,12-11-25,08:53:17.7,39.201,28.155,9,WESTERN TURKEY,origin,M,3.2,KOERI
464,12-11-25,08:53:17.2,39.215,28.174,10,WESTERN TURKEY,origin,M,3.2,INFO*
465,12-11-25,08:53:17.0,39.215,28.174,10,WESTERN TURKEY,origin,M,3.1,AFAD
466,12-11-25,08:52:15.0,12.72,123.57,47,"MASBATE REGION, PHILIPPINES",origin,A,3.4,PIVS*
467,12-11-25,08:51:21.5,39.112,28.39,3,WESTERN TURKEY,origin,M,1.5,KOERI
468,12-11-25,08:51:21.0,39.2,28.307,7,WESTERN TURKEY,origin,M,1.2,AFAD
469,12-11-25,08:51:20.5,39.187,28.317,11,WESTERN TURKEY,origin,A,1.4,INFO*
470,12-11-25,08:46:05.0,28.015,-16.244,0,"CANARY ISLANDS, SPAIN REGION",origin,M,1.5,IGN*
471,12-11-25,08:45:48.7,37.617,35.919,11,CENTRAL TURKEY,origin,A,1.4,INFO*
472,12-11-25,08:45:48.6,37.633,35.878,9,CENTRAL TURKEY,origin,M,1.4,KOERI
473,12-11-25,08:45:48.0,37.636,35.901,7,CENTRAL TURKEY,origin,M,1.4,AFAD
474,12-11-25,08:43:37.0,15.633,-95.708,4,"OFFSHORE OAXACA, MEXICO",origin,A,3.6,UNM*
475,12-11-25,08:39:18.0,39.253,29.009,9,WESTERN TURKEY,origin,M,1.5,AFAD*
476,12-11-25,08:39:17.5,39.255,28.997,10,WESTERN TURKEY,origin,M,1.4,KOERI
477,12-11-25,08:38:59.9,17.544,-60.89,0,ANTIGUA AND BARBUDA REGION,origin,M,3.1,OVSG
478,12-11-25,08:37:24.0,39.544,30.178,7,WESTERN TURKEY,origin,M,1.1,AFAD*
479,12-11-25,08:37:10.3,38.821,-122.813,3,NORTHERN CALIFORNIA,origin,A,2.1,NC*
480,12-11-25,08:36:21.0,-28.89,-71.35,53,"ATACAMA, CHILE",origin,M,3.0,CSN*
481,12-11-25,08:35:02.0,39.861,39.668,7,EASTERN TURKEY,origin,M,1.9,AFAD
482,12-11-25,08:34:26.1,39.848,39.685,5,EASTERN TURKEY,origin,A,2.3,INFO*
483,12-11-25,08:34:25.0,39.848,39.685,5,EASTERN TURKEY,origin,M,2.7,KOERI
484,12-11-25,08:31:51.0,8.78,126.63,10,"MINDANAO, PHILIPPINES",origin,A,3.4,PIVS*
485,12-11-25,08:30:31.0,56.86,-138.511,10,OFF COAST OF SOUTHEASTERN ALASKA,origin,M,3.4,NEIC*
486,12-11-25,08:29:25.6,39.162,28.274,9,WESTERN TURKEY,origin,M,1.5,KOERI
487,12-11-25,08:29:25.3,39.196,28.3,7,WESTERN TURKEY,origin,A,1.4,INFO*
488,12-11-25,08:29:25.0,39.196,28.3,7,WESTERN TURKEY,origin,M,1.4,AFAD
489,12-11-25,08:26:09.0,39.1,38.074,7,EASTERN TURKEY,origin,M,1.5,AFAD*
490,12-11-25,08:23:39.0,38.72,34.702,8,CENTRAL TURKEY,origin,M,0.9,AFAD*
491,12-11-25,08:20:22.0,39.193,28.218,6,WESTERN TURKEY,origin,M,1.1,AFAD*
492,12-11-25,08:20:03.0,16.929,-100.118,12,"OFFSHORE GUERRERO, MEXICO",origin,A,3.2,UNM*
493,12-11-25,08:18:03.0,14.13,-94.358,9,"OFF COAST OF CHIAPAS, MEXICO",origin,A,3.9,UNM*
494,12-11-25,08:14:38.6,38.315,-30.117,72,"AZORES ISLANDS, PORTUGAL",origin,M,3.0,PDA
495,12-11-25,08:13:19.0,-5.53,103.69,24,"SOUTHERN SUMATRA, INDONESIA",origin,M,3.7,BMKG*
496,12-11-25,08:10:30.0,35.706,28.551,8,EASTERN MEDITERRANEAN SEA,origin,M,2.0,AFAD*
497,12-11-25,08:09:26.0,16.938,-100.134,11,"OFFSHORE GUERRERO, MEXICO",origin,A,3.2,UNM*
498,12-11-25,08:09:13.0,39.201,28.289,10,WESTERN TURKEY,origin,M,1.0,AFAD*
499,12-11-25,08:04:10.0,39.201,28.31,9,WESTERN TURKEY,origin,M,1.2,AFAD*
500,12-11-25,08:01:23.3,36.67,25.83,3,"DODECANESE ISLANDS, GREECE",origin,M,2.1,THE
501,12-11-25,08:00:16.0,39.199,28.338,7,WESTERN TURKEY,origin,A,1.8,INFO*
502,12-11-25,08:00:15.6,39.189,28.302,13,WESTERN TURKEY,origin,M,1.8,KOERI
503,12-11-25,07:59:47.0,39.218,28.171,7,WESTERN TURKEY,origin,M,2.0,AFAD
504,12-11-25,07:59:16.8,33.237,-116.404,2,SOUTHERN CALIFORNIA,origin,M,2.0,SCSN*
505,12-11-25,07:57:38.9,39.103,28.303,12,WESTERN TURKEY,origin,M,1.1,KOERI
506,12-11-25,07:57:38.0,39.174,28.251,4,WESTERN TURKEY,origin,A,1.1,INFO*
507,12-11-25,07:57:37.0,39.186,28.24,6,WESTERN TURKEY,origin,M,1.2,AFAD
508,12-11-25,07:55:16.0,-9.35,124.24,1,TIMOR REGION,origin,M,2.8,BMKG*
509,12-11-25,07:54:49.0,39.048,28.381,7,WESTERN TURKEY,origin,M,1.0,AFAD*
510,12-11-25,07:49:24.3,45.552,3.835,5,FRANCE,origin,A,2.2,ReNaSS*
511,12-11-25,07:48:34.0,30.732,-114.454,15,GULF OF CALIFORNIA,origin,A,3.9,UNM*
512,12-11-25,07:46:09.0,39.174,28.101,7,WESTERN TURKEY,origin,M,1.1,AFAD*
513,12-11-25,07:44:19.8,47.248,7.132,18,SWITZERLAND,origin,A,1.7,ETHZ
514,12-11-25,07:44:19.6,47.231,7.137,18,SWITZERLAND,origin,M,1.3,ETHZ*
515,12-11-25,07:44:10.0,39.214,28.326,8,WESTERN TURKEY,origin,M,1.0,AFAD*
516,12-11-25,07:43:47.4,47.228,7.139,18,SWITZERLAND,origin,M,1.1,ETHZ*
517,12-11-25,07:43:40.0,47.24,7.142,19,SWITZERLAND,origin,M,0.4,ETHZ
518,12-11-25,07:42:57.6,38.747,-27.329,9,"AZORES ISLANDS, PORTUGAL",origin,M,2.0,PDA*
